id,organization,country,postal_code,city,company_size,economic_sector
37391,DYAS Beratungsges. mbH,DE,22955,Hoisdorf,(1)1-2,Beratung / Consulting
14906,Dynamic Governance Führung und Ethik in der Unternehmensentwicklung Petra Ostfeld,DE,28357,Bremen,(2)3-10,Beratung / Consulting
46802,e-fect dialog evaluation consulting eG,DE,10437,Berlin,(2)3-10,Beratung / Consulting
15795,EarthWays,BE,3010,Kessel-Lo,(1)1-2,Beratung / Consulting
27428,Easy Mobil GmbH,IT,39040,Kastelruth,(1)1-2,Verkehr / Transport / Logistik
93999,easyconsult GmbH,AT,1070,Wien,(3)11-25,EDV / IT
14936,easySoft. GmbH,DE,72555,Metzingen,(5)51-100,sonstiges
132123,eb24-einfach mehr Service,DE,44309,Dortmund,(2)3-10,Dienstleistung
50170,ECB-Beratung GmbH,DE,16348,Wandlitz,(1)1-2,Beratung / Consulting
14672,ECG Ecotopia,SE,27392,Tomelilla,(1)1-2,Dienstleistung
36666,echoholos,CH,8268,Salenstein,(1)1-2,Beratung / Consulting
92395,Eco Invéntame,ES,46230,Alginet,(8) Todas las tallas,Otros
83988,EcoEmbassy,DE,85053,Ingolstadt,(1)1-2,Beratung / Consulting
14792,Ecofit Biofruchtimport GmbH,DE,70188,Stuttgart,(3)11-25,Handel / Konsum
14802,Ecosia GmbH,DE,12047,Berlin,(4)26-50,Internet / Multimedia
80267,Edition Progris,DE,12437,Berlin,(1)1-2,Sonstige Branchen
14845,Ego Elektrikergenossenschaft,CH,8408,Winterthur,(2)3-10,Elektro / Elektronik
14846,Eigenbetrieb Leben und Wohnen der Landeshauptstadt Stuttgart (ELW),DE,70565,Stuttgart-Vaihingen,(7)250-,Gesundheitswesen / Soziales / Pflege
14926,Eigenbetrieb Stadtentwässerung Mannheim (EBS Mannheim),DE,68167,Mannheim,(6)101-250,Sonstige Branchen
44813,Eissalon Franz Leonardelli KG,AT,1210,Wien,(2)3-10,Tourismus / Hotel / Gastronomie
14847,EL PUENTE GmbH,DE,31171,Nordstemmen,(4)26-50,Handel / Konsum
92427,El Sol es vida,ES,38311,La Orotava,(8) Todas las tallas,Otros
130850,Elbers Hof GmbH & Co.KG,DE,29559,Wrestedt,(4)26-50,Nahrungsmittel / Land / Forstwirtschaft
131810,Elektrizitätswerk Hindelang e.G.,DE,87541,Bad Hindelang,(3)11-25,Energiewirtschaft
14714,elfgen pick gmbh & co. kg,DE,86152,Augsburg,(2)3-10,Medien
38374,ELVG Bentlage GmbH,AT,1140,Wien,(3)11-25,Handwerk
14849,EM-Chiemgau- Christoph Fischer GmbH,DE,83071,Stephanskirchen/Högering,(3)11-25,Handel / Konsum
14850,EM-faktor GmbH – die social profit agentur,DE,70173,Stuttgart,(3)11-25,Beratung / Consulting
30132,"embedded linux devices, EXD",AT,2630,TERNITZ,(1)1-2,EDV / IT
14851,Engel und Brotzge og einfachmoebel,AT,6971,Hard,(2)3-10,Baugewerbe / Architektur
36671,Engineer M.E. Ing. Markus Eisner,AT,4030,Linz,(1)1-2,Beratung / Consulting
92339,Enreda,ES,41010,Sevilla,(8) Todas las tallas,Otros
85120,ensian Group GmbH |  elobau GmbH & Co KG,DE,88299,Leutkirch im Allgäu,(7)>250,Elektro / Elektronik
41022,Entwicklung Gemeinwohl Kunst,CH,8400,Winterthur,(1)1-2,Beratung / Consulting
55981,Ernährungs-Vitalstoffberatung Lydia Zahn,DE,86899,Landsberg am Lech,(1)1-2,Beratung / Consulting
92381,Escuela Ideo,ES,28049,Alcobendas,(8) Todas las tallas,Otros
91279,ESN Deutsche Tischtennis Technologie GmbH,DE,97461,Hofheim in Unterfranken,(6)101-250,Chemie
92397,Espais per conviure,ES,46022,Valencia,(8) Todas las tallas,Otros
92351,ETIC OnLine S.L.,ES,46988,Paterna,(8) Todas las tallas,Otros
92517,Ética patrimonios S.L.U.,ES,46003,Valencia,(1)1-2,Otros
92471,Eticus Eticae,ES,08025,Barcelona,(1)1-2,Otros
40974,ETTL-SOFTWARE GMBH,AT,4020,Linz,(2)3-10,EDV / IT
46971,Ev. Jugendhilfe Bochum e.V.,DE,44809,Bochum,(3)11-25,Bildung / Universität / FH / Schulen
46969,Ev. Jugendhilfe Geltow e.V.,DE,14548,Schwielowsee,(4)26-50,Bildung / Universität / FH / Schulen
46988,Ev. Jugendhilfe Schweicheln,DE,32120,Hiddenhausen,(3)11-25,Bildung / Universität / FH / Schulen
24525,Eva Dornauer,AT,6020,Innsbruck,(1)1-2,Beratung / Consulting
44955,EVA STEIGER NATURGESTALTUNGEN,AT,7000,Eisenstadt,(1)1-2,Handel / Konsum
39034,Evang. Kirchengemeinde Rosphetal-Mellnau,DE,35083,Wetter-Oberrosphe,(1)1-2,sonstiges
139341,Evangelische Kirchengemeinden Griesheim und Nied,DE,65934,Frankfurt,(6)101-250,sonstiges
22420,Evangelisches Johannesstift Jugendhilfe gGmbH,DE,13587,Berlin,(7)>250,Gesundheitswesen / Soziales / Pflege
83967,Evelyn Peppler,DE,91056,Erlangen,(1)1-2,Beratung / Consulting
139401,Existenzgründerzentrum Ingolstadt GmbH,DE,85055,Ingolstadt,(2)3-10,Beratung / Consulting
111469,Experts & Talents Center of HR Excellence GmbH,DE,04107,Leipzig,(3)11-25,Beratung / Consulting
113857,Experts & Talents Center of HR Excellence GmbH,DE,04107,Leipzig,(3)11-25,Beratung / Consulting
37700,EZ-Akademie | Vitale Menschen Unternehmen Gemeinden (Verein),AT,3072,Kasten bei Böheimkirchen,(1)1-2,Beratung / Consulting
14852,F & P Stock Solution GmbH,DE,14612,Falkensee,(4)26-50,Handel / Konsum
131651,Fachhochschule Dortmund,DE,44139,Dortmund,(8)501-1000,Bildung / Universität / FH / Schulen
14805,Fahnen-Gärtner GmbH,AT,5730,Mittersill,(5)51-100,Textilbranche
44753,Fair Handels GmbH,AT,6020,Innsbruck,(2)3-10,Handel / Konsum
96971,fair:möbeln,DE,83334,Inzell,(1)1-2,Beratung / Consulting
14953,fairagent Int. FAI UG (haftungsbeschränkt),DE,13086,Berlin,(1)1-2,Immobilien / Facility Management
14726,Fairmittler Stefan Gmeiner e.U.,AT,6861,Alberschwende,(1)1-2,Druck / Papier / Verpackung
38098,Fairmondo eG,DE,10999,Berlin,(3)11-25,Handel / Konsum
30139,Familienferienanlage Gut Nisdorf GmbH,DE,18445,Nisdorf,(2)3-10,Tourismus / Hotel / Gastronomie
14742,Farbenmühle mcdrent GmbH & Co.KG,DE,45468,Mülheim,(2)3-10,Baugewerbe / Architektur
35296,"FARCAP Faire Mode gGmbH, Fürth",DE,90762,Fürth,,Textilbranche
45948,Fastenopfer,CH,6002,Luzern,(4)26-50,sonstiges
90744,Faunt,DE,50823,Köln,(1)1-2,Handel / Konsum
135620,FC St. Pauli von 1910 e.V.,DE,20359,Hamburg,(7)251-500,Vereine
133339,Feelera Srl società benefit,IT,25122,Brescia,(2)3-10,EDP / IT
111111,Fegerl Consulting Studio Salzburg,AT,5102,Anthering,(1)1-2,Beratung / Consulting
37740,Felix Oesch – Beratungen Gallusberg GmbH,CH,9402,Mörschwil,(1)1-2,Beratung / Consulting
44755,Ferienhof Möller,DE,24632,Lentföhrden,(1)1-2,Tourismus / Hotel / Gastronomie
29723,FH Burgenland,AT,7000,Eisenstadt,(5)51-100,Bildung / Universität / FH / Schulen
14804,FIBUR GmbH,DE,10117,Berlin,(2)3-10,Versicherung
110257,Flipped Job Market,DK,10997,Berlin,(1)1-2,Dienstleistung
47495,Flores Farm GmbH,DE,70180,Stuttgart,,Nahrungsmittel / Land / Forstwirtschaft
101017,Flotte Karotte,DE,44866,Bochumg,(4)26-50,Handel / Konsum
124386,Flower Factory,DE,10555,Berlin,(2)3-10,Handel / Konsum
14815,FnF Mannheimer Gesellschaft zur Förderung von Arbeitsplätzen,DE,68159,Mannheim,(4)26-50,Tourismus / Hotel / Gastronomie
14776,focus-energie,DE,79104,Freiburg,(2)3-10,Handwerk
14901,Fohlenhof Astner,AT,9782,Nikolsdorf,(1)1-2,Nahrungsmittel / Land / Forstwirtschaft
92495,Folgado,ES,46017,Valencia,(1)1-2,Otros
23225,followfood GmbH,DE,88045,Friedrichshafen,(4)26-50,Nahrungsmittel / Land / Forstwirtschaft
72957,FONDAZIONE MIRAFIORI,IT,10127,Torino,(2)3-10,Assistenza sanitaria / Servizi sociali / Infermieristica
14998,Forst Baden-Württemberg (ForstBW),DE,72074,Tübingen – Bebenhausen,(7)250-,Nahrungsmittel / Land / Forstwirtschaft
84747,forStory GmbH,DE,81539,München,(2)3-10,Medien
36697,FORUM BERUFSBILDUNG MÜNCHEN KARL THIESSEN,DE,83527,Haag i. OB,(3)11-25,Beratung / Consulting
14801,Forum Futura UG,DE,10405,Berlin,(2)3-10,Seminar / Messeanbieter
14834,Foto Flausen,AT,5020,Salzburg,(1)1-2,Dienstleistung
143258,FOX & FOX OG,AT,3231,St. Margarethen an der Sierning,(1)1-2,Marketing / Werbung / PR
127813,Fraktion BÜNDNIS 90/DIE GRÜNEN im Bayerischen Landtag,DE,81675,München,(5)51-100,Sonstige Branchen
25435,framtid GmbH,DE,22299,Hamburg,(2)3-10,Versicherung
56685,Franz Leonardelli KG,AT,1210,Wien,(2)3-10,Tourismus / Hotel / Gastronomie
33071,Freiburg Institut,DE,79106,Freiburg,(2)3-10,Beratung / Consulting
35657,Freilich Unverpackt – Stefanie Grömmer & Martin Kensy Gbr,DE,87509,Immenstadt,(2)3-10,Handel / Konsum
14835,Frobenius-Foisner-Holzeis Steuerberatung GmbH,DE,83435,Bad Reichenhall,(2)3-10,Steuerberatung / Wirtschaftsprüfung
25018,Fugger Reisen KG d. Volgger Werner & Co.,IT,39049,Sterzing,(2)3-10,Verkehr / Transport / Logistik
14975,Führen mit… Urte Töpfer,DE,10827,Berlin,(1)1-2,Beratung / Consulting
92481,Fundació Institut Guttman,ES,08916,Badalona,(1)1-2,Otros
92499,Fundación Horta Sud,ES,46900,Torrent,(1)1-2,Otros
72941,Fundraiserperpassione srl sb,IT,3454,ggrreg,(2)3-10,Seminario / Fornitori di fiere
133266,Fundraiserperpassione srl sb,IT,36030,Caldogno (VI),(1)1-2,Consigli / Consulenza
35678,Füssen Tourismus und Marketing,DE,87629,Füssen,(4)26-50,Tourismus / Hotel / Gastronomie
143130,Futour,DE,22850,Norderstedt,(1)1-2,Tourismus / Hotel / Gastronomie
87410,GAB Gesellschaft für Arbeits- und Berufsförderung gGmbH,DE,33607,Bielefeld,(4)26-50,Gesundheitswesen / Soziales / Pflege
36711,Gaby Belz GmbH,CH,8032,Zürich,(1)1-2,Beratung / Consulting
92385,GAE comunidades,ES,38639,Santa Cruz de Tenerife,(8) Todas las tallas,Otros
14994,Gandler Risk Management,AT,5730,Mittersill,(3)11-25,Versicherung
33062,Gardion UG,DE,79098,Freiburg,(2)3-10,EDV / IT
41039,GartenLeben GmbH,DE,91161,Hilpoltstein,(2)3-10,Nahrungsmittel / Land / Forstwirtschaft
44820,GÄRTNEREI LÖWENZAHN,DE,86934,Reichling,(1)1-2,Nahrungsmittel / Land / Forstwirtschaft
14813,GBG – Mannheimer Wohnungsbaugesellschaft mbH,DE,68167,Mannheim,(6)101-250,Immobilien / Facility Management
29166,Gebäudeservice Wodara GmbH,DE,12681,Berlin,(5)51-100,Dienstleistung
14863,Gebhard Moser,AT,6713,Ludesch,(1)1-2,Beratung / Consulting
29892,GefAA TELECONSULT UG (haftungsbeschränkt),DE,12489,Berlin,(1)1-2,Beratung / Consulting
14904,Gemeinde Kirchanschöring,DE,83417,Kirchanschöring,(2)3-10,Öffentliche Verwaltung
14928,Gemeinde Mäder,AT,6841,Mäder,(4)26-50,Öffentliche Verwaltung
29889,Gemeinde Nenzing,AT,6710,Nenzing,(5)51-100,Öffentliche Verwaltung
30096,Gemeindeverband für Abfallwirtschaft und Umweltschutz – Umweltverband,AT,6850,Dornbirn,(2)3-10,Öffentliche Verwaltung
78957,GEMEINHARDT SERVICE GmbH,DE,04741,Roßwein,(4)26-50,Baugewerbe / Architektur
82868,Gemeinschaft Sulzbrunn eG,DE,87477,Sulzbrunn,(2)3-10,sonstiges
45011,Gemeinschaft zur Förderung und Vernetzung der freien Künste Bochums e.V.,DE,44793,Bochum,(1)1-2,Kunst / Kultur / Unterhaltung
62156,Gemeinschaftskrankenhaus Havelhöhe,DE,14089,Berlin,(7)>250,Gesundheitswesen / Soziales / Pflege
17841,Gemeinwohl-Ökonomie Berlin-Brandenburg e.V.,DE,10999,Berlin,(1)1-2,Vereine
22119,Gemeinwohlagentur Rubatscher Dagmar,AT,6176,Völs,(1)1-2,Beratung / Consulting
14930,"Gemüsekiste, Hartmann & Rönicke OHG",DE,30966,Hemmingen,(5)51-100,Handel / Konsum
14654,Genusshandwerker,DE,40235,Düsseldorf,(1)1-2,Handwerk
23246,GeoTeam Gesellschaft für umweltgerechte Land- und Wasserwirtschaft mbH,DE,95444,Bayreuth,(2)3-10,Dienstleistung
20569,Gerd Lauermann,DE,22765,Hamburg,(1)1-2,Beratung / Consulting
14946,Gerd Pöll,DE,34128,Kassel,(1)1-2,Beratung / Consulting
14960,Gerlinde Lamberty,DE,35083,Wetter-Oberrosphe,(3)11-25,Beratung / Consulting
14836,germanBroker.net Aktiengesellschaft,DE,58097,Hagen,(4)26-50,Finanzen
14837,Gertec GmbH Ingenieurgesellschaft,DE,45327,Essen,(3)11-25,Dienstleistung
54126,Gertruden-Hof,DE,56575,Weißenthurm,(3)11-25,Nahrungsmittel / Land / Forstwirtschaft
52993,Geschw. Steiner Felseralm GmbH & Co.KG.,AT,5562,Obertauern,(2)3-10,Tourismus / Hotel / Gastronomie
14773,Gesellschaft für angewandte Kommunalforschung,DE,35037,Marburg,(3)11-25,Beratung / Consulting
125273,Gesellschaft für Wirtschaftsförderung und Stadtentwicklung Göttingen mbH,DE,37085,Göttingen,(5)51-100,Öffentliche Verwaltung
36874,GESVIT Karl Steinwender e.U.,AT,8322,Fladnitz im Raabtal,(1)1-2,Beratung / Consulting
14943,Giesinger Biermanufaktur und Spez. Braugesellschaft mbH,DE,81539,München,(3)11-25,Handwerk
14655,Gitta Walchner,DE,79249,Merzhausen,(1)1-2,Beratung / Consulting
145512,Gitta Walchner,DE,79249,Merzhausen,(1)1-2,Beratung / Consulting
36724,global values,DE,85614,Kirchseeon,(1)1-2,Beratung / Consulting
51013,GM Software Systeme GmbH,AT,5020,Salzburg,(1)1-2,EDV / IT
24842,Goldeimer gGmbH,DE,20357,Hamburg,(2)3-10,Dienstleistung
40896,Goldmund Kommunikation,DE,13503,Berlin,(1)1-2,Medien
38102,GÖTTIN DES GLÜCKS eG.,AT,1020,Wien,(2)3-10,Handel / Konsum
110900,Göttinger Sport- und Freizeit Verwaltungs GmbH,DE,37073,Göttingen,(6)101-250,Dienstleistung
84129,Gottwald Finanznavigator,DE,34233,Fuldatal,(1)1-2,Beratung / Consulting
38692,Graf GmbH,DE,79400,Kandern,(3)11-25,Handwerk
24840,Graf Metternich-Quellen Karl Schöttker KG,DE,32839,Steinheim,(4)26-50,Nahrungsmittel / Land / Forstwirtschaft
124473,Gräflich Bernstorff´sche Betriebe,DE,29471,Gartow,(4)26-50,Nahrungsmittel / Land / Forstwirtschaft
92377,Grasaica S.L.,ES,38611,Granadilla,(8) Todas las tallas,Otros
92369,Green Urban Data SL,ES,46024,Valencia,(8) Todas las tallas,Otros
143125,greencentive gUG,DE,50939,Köln,(1)1-2,Dienstleistung
19081,Greenpeace e.V.,DE,20457,Hamburg,(7)>250,Dienstleistung
45871,Greenpeace Schweiz,CH,8036,Zürich,(5)51-100,sonstiges
133351,Greenplanner srl società benefit,IT,20139,Milano,(1)1-2,Media
44759,GreenPrint Osttirol e. U.,AT,9900,Lienz,(2)3-10,Druck / Papier / Verpackung
64887,GreenWebspace  Riedmatten It Solutions e.U.,AT,1040,Wien,(1)1-2,EDV / IT
78364,Gregor Meister,DE,04275,Leipzig,(1)1-2,Dienstleistung
29813,Grenzstrom Vindved GmbH & CoKG,DE,25923,Ellhöft,(2)3-10,Energiewirtschaft
14750,grimm Vermögensberatung,DE,82538,Geretsried,(1)1-2,Finanzen
44761,GRONAU PHOTOGRAPHIE – Brigitte und Emanuel Gronau GbR,DE,82362,Weilheim,(1)1-2,Beratung / Consulting
14838,Gruber+Haumer Landschaftsarchitektur.OG,AT,6706,Bürs,(1)1-2,Baugewerbe / Architektur
19684,Grüne Erde GmbH,AT,4644,Scharnstein,(7)>250,Handel / Konsum
82926,Grünland der Bioladen,DE,29410,Salzwedel,(3)11-25,Handel / Konsum
92365,Grupo La Plana,ES,12549,Betxì,(8) Todas las tallas,Otros
36903,Gugler GmbH,AT,3390,Melk/Donau,(5)51-100,Druck / Papier / Verpackung
92425,Guia Natura Eco Tourism,ES,38690,El Retamar,(8) Todas las tallas,Otros
14933,Gunz Warenhandels GmbH,AT,6841,Mäder,(5)51-100,Handel / Konsum
14839,Gut Sonnenhausen GmbH & Co. KG,DE,85625,Glonn,(4)26-50,Tourismus / Hotel / Gastronomie
22388,Gute Frücht,AT,6161,Natters,(1)1-2,Nahrungsmittel / Land / Forstwirtschaft
29154,Gute Leute Beratung Brigitte Jacobs-Hombeuel,DE,53227,Bonn,(1)1-2,Beratung / Consulting
42107,GWÖ – Gemeinwohl-Ökonomie GmbH,AT,1060,Wien,(1)1-2,Beratung / Consulting
45874,GWÖ Schweiz,CH,8400,Winterthur,(1)1-2,sonstiges
14840,h+m Garten und Landschaft,DE,83367,Petting,(2)3-10,Nahrungsmittel / Land / Forstwirtschaft
14745,HABICHT+PARTNER,DE,47800,Krefeld,(1)1-2,Druck / Papier / Verpackung
36525,hamburger immobilienberater Regine Rega-Lindner und Stefan Wendt-Reese GbR,DE,21147,Hamburg,(2)3-10,Baugewerbe / Architektur
23161,Hans Meyer,DE,12103,Berlin,(1)1-2,Immobilien / Facility Management
14812,Hans Stockmar GmbH & Co.KG,DE,24568,Kaltenkirchen,(4)26-50,Sonstige Branchen
87524,hansekonzept Dirk Rosenstock,DE,22869,Schenefeld,(1)1-2,Beratung / Consulting
86947,Hara Do | Institut für Wachstum UG,DE,51597,Morsbach,(1)1-2,Beratung / Consulting
14947,Harald Thurner,AT,5730,Mittersill,(1)1-2,Beratung / Consulting
118847,"Haus Dschulnigg, Annemarie Kerrer",AT,5741,Neukirchen,(1)1-2,Tourismus / Hotel / Gastronomie
77329,Haus Luise,DE,87672,Roßhaupten,(1)1-2,Tourismus / Hotel / Gastronomie
22385,Haus of Commons,AT,6020,Innsbruck,(1)1-2,Immobilien / Facility Management
139403,Haustechnik Hofer GmbH,DE,84104,Rudelzhausen,(3)11-25,Handwerk
35298,"Hauswirtschaftliches Service-Team GmbH, Baiersdorf",DE,91083,Baiersdorf,,Dienstleistung
52862,Havelmi eG,DE,14770,Brandenburg an der Havel,(1)1-2,Nahrungsmittel / Land / Forstwirtschaft
35300,HBplus Dinkelscherben GmbH Steuerberatungsgesellschaft,DE,86424,Dinkelscherben,,Steuerberatung / Wirtschaftsprüfung
32995,Headgate,AT,6723,Blons,(1)1-2,Beratung / Consulting
41060,Heckel Engineering & Projektdienstleistungen neu,DE,93466,Chamerau,(3)11-25,Maschinen / Anlagenbau
73618,HeimatERBE GmbH,DE,46236,Bottrop,(2)3-10,Nahrungsmittel / Land / Forstwirtschaft
30091,Heinrich Michael Wansch,AT,5134,Schwand im Innkreis,(2)3-10,Handwerk
14695,Heinz Ziegenbein GmbH & Co. KG,DE,73614,Schorndorf,(2)3-10,Textilbranche
92349,HELIA Cooperativa Valenciana,ES,46810,Enguera,(8) Todas las tallas,Otros
14902,Helmut Kähler,DE,29223,Celle,(1)1-2,Beratung / Consulting
132143,Help2007 Dortmund UG (haftungsbeschränkt),DE,44329,Dortmund,(3)11-25,Dienstleistung
14768,Henriette Stadthotel,AT,1020,Wien,(4)26-50,Tourismus / Hotel / Gastronomie
14732,Herzstück Horgau eG i.G.,DE,86497,Horgau,(2)3-10,Handel / Konsum
124805,Hiestermann & Frömchen GmbH,DE,35390,Gießen,(2)3-10,Marktforschung
113802,Hitzacker/Dorf eG,DE,29456,Hitzacker,(1)1-2,Immobilien / Facility Management
30149,HNO Praxis Dr. Ioannis Charalampakis,DE,84028,Landshut,(2)3-10,Medizin / Pharma
14923,Hobbyhimmel,DE,70469,Stuttgart – Feuerbach,(2)3-10,Vereine
41070,Hochschule Bremen,DE,28199,Bremen,(3)11-25,Bildung / Universität / FH / Schulen
112863,Hof am Weiher AG und Öko- Marktgemeinschaft Saar-Pfalz-Hunsrück GmbH,DE,66871,Albessen,(4)26-50,Nahrungsmittel / Land / Forstwirtschaft
97748,Hofbauernhof Laden GbR,DE,72290,Lossburg,(3)11-25,Handel / Konsum
51046,Hoffnungszeichen | Sign of Hope e.V.,DE,78467,Konstanz,(3)11-25,Dienstleistung
40822,Hofgut Eichigt GmbH,DE,08626,Eichigt,(6)101-250,Nahrungsmittel / Land / Forstwirtschaft
98748,Hofmann & Drews GbR,DE,18059,Rostock,(1)1-2,Tourismus / Hotel / Gastronomie
36877,Holger Stützle IT- & Organisationsberatung,DE,22043,Hamburg,(1)1-2,Beratung / Consulting
36728,Höller Seminare,AT,8625,Turnau,(1)1-2,Beratung / Consulting
24898,Holzer Bus GmbH,IT,39030,Sexten,(3)11-25,Verkehr / Transport / Logistik
119258,Holzmanufaktur Rottweil GmbH,DE,78628,Rottweil,(5)51-100,Handwerk
36730,homann colormanagement,DE,10365,Berlin,(1)1-2,Beratung / Consulting
14992,Horst Haas Prototypen,DE,86932,Pürgen-Lengenfeld,(2)3-10,Industrie
92355,Horta de Rajolar,ES,12549,Betxí,(8) Todas las tallas,Otros
84783,Hotel & Restaurant Menge,DE,59821,Arnsberg,(2)3-10,Tourismus / Hotel / Gastronomie
40871,Hotel Balance,CH,1922,Les Granges,(2)3-10,Tourismus / Hotel / Gastronomie
14841,"Hotel Garmischer Hof, Seiwald-von Thurn GmbH",DE,82467,Garmisch-Partenkirchen,(4)26-50,Tourismus / Hotel / Gastronomie
56298,Hotel Grafenast GmbH,AT,6136,Pill,(2)3-10,Tourismus / Hotel / Gastronomie
30317,Hotel Gutshaus Stellshagen,DE,23948,Stellshagen,(5)51-100,Tourismus / Hotel / Gastronomie
143250,Hotel Kothmühle GmbH,AT,3364,Neuhofen an der Ybbs,(4)26-50,Tourismus / Hotel / Gastronomie
56302,Hotel Leutascherhof – Wandl OHG,AT,6105,Leutasch,(3)11-25,Tourismus / Hotel / Gastronomie
52985,Hotel Melanie GmbH,AT,5071,Wals,(2)3-10,Tourismus / Hotel / Gastronomie
126575,Hotel Olympic Srl SB,IT,38036,San Giovanni di Fassa – Vigo (TN),(3)11-25,Turismo / Hotel / Gastronomia
56309,Hotel Steineggerhof Resch Kurt & CoKG,IT,39053,Steinegg,(3)11-25,Tourismus / Hotel / Gastronomie
14985,Hotel Villa Orange,DE,60318,Frankfurt,(3)11-25,Tourismus / Hotel / Gastronomie
92367,Hotel Voramar,ES,12560,Benicassim,(8) Todas las tallas,Otros
52990,Hotel zur Post GmbH,AT,5020,Salzburg,(2)3-10,Tourismus / Hotel / Gastronomie
131825,Hotel-Restaurant Adler e.K.,DE,87534,Oberstaufen,(4)26-50,Tourismus / Hotel / Gastronomie
14723,hpkj | heilpädagogisch-psychotherapeutische Kinder- und Jugendhilfe e.V.,DE,80797,München,(6)101-250,Gesundheitswesen / Soziales / Pflege
101128,HPP,AT,6382,Kirchdorf in Tirol,(2)3-10,Handel / Konsum
51682,HR Pioneers GmbH,DE,50823,Köln,(3)11-25,Beratung / Consulting
14656,Humanistic Management Practices – HMP Gerd Hofielen,DE,14129,Berlin,(1)1-2,Beratung / Consulting
14748,Husumer Horizonte,DE,25813,Husum,(5)51-100,Gesundheitswesen / Soziales / Pflege
124183,Husumer Horizonte,DE,25813,Husum,(6)101-250,Gesundheitswesen / Soziales / Pflege
135365,Huth Metallbau GmbH & Co. KG,DE,28719,Bremerhaven,(4)26-50,Handwerk
88846,i+m Naturkosmetik Berlin GmbH,DE,10405,Berlin,(3)11-25,Handel / Konsum
80269,IB Bernsteinzimmer Immobilienverwaltung GmbH,DE,13187,Berlin,(1)1-2,Immobilien / Facility Management
14959,IBB Ingenieurbüro Bernstetter,DE,83533,Edling,(1)1-2,Beratung / Consulting
